observ,barrio,calle,altura,institu1,institu3,distanci,edpub,estserv,banco,totrob,mes,totrob2
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,.25,6,.25
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,7,0
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,8,0
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,9,0
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,10,0
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,11,0
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,.25,12,.25
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,72,0
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,73,0
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0,4,0
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0,5,0
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,.25,6,.25
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0,7,0
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,1.25,8,1.25
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,.25,9,.25
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0,10,0
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,.25,11,.25
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,.25,12,.25
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0,72,0
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0,73,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,4,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,5,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,6,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,7,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,.25,8,.25
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,.25,9,.25
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,10,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,.25,11,.25
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,12,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,72,0
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,73,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,4,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,5,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,6,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,7,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,8,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,9,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,.5,10,.5
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,11,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,12,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,72,0
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,73,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,.25,4,.25
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,5,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,6,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,7,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,8,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,9,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,.5,10,.5
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,11,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,12,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,72,0
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,73,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,.75,4,.75
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,1,5,1
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,6,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,7,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,.25,8,.25
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,9,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,10,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,11,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,12,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,72,0
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,73,0
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,.5,4,.5
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0,5,0
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0,6,0
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0,7,0
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,.25,8,.25
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0,9,0
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,.25,10,.25
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,.25,11,.25
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,.25,12,.25
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0,72,0
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0,73,0
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,1,4,1
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0,5,0
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0,6,0
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0,7,0
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0,8,0
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,.25,9,.25
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,.25,10,.25
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,.25,11,.25
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,.25,12,.25
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0,72,0
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0,73,0
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,.5,4,.5
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,.25,5,.25
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,.5,6,.5
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,0,7,0
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,.25,8,.25
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,.25,9,.25
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,0,10,0
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,.25,11,.25
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,.25,12,.25
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,0,72,0
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,0,73,0
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,.5,4,.5
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,.25,5,.25
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,.5,6,.5
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,0,7,0
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,.25,8,.25
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,0,9,0
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,0,10,0
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,.25,11,.25
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,.5,12,.5
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,0,72,0
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,0,73,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,4,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,5,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,.25,6,.25
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,.25,7,.25
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,8,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,9,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,10,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,11,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,1.25,12,1.25
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,72,0
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,73,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,4,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,5,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,.5,6,.5
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,.25,7,.25
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,8,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,9,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,10,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,11,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,.25,12,.25
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,72,0
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,.25,73,.25
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,4,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,5,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,.25,6,.25
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,7,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,8,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,9,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,10,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,11,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,.25,12,.25
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,72,0
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,.25,73,.25
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,4,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,5,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,6,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,7,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,8,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,1,9,1
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,10,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,11,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,12,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,72,0
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,73,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,4,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,5,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,6,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,7,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,8,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,9,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,10,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,11,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,12,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,72,0
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,73,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,4,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,.25,5,.25
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,6,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,7,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,8,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,9,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,10,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,11,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,1,12,1
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,72,0
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,73,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,.25,4,.25
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,.25,5,.25
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,6,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,7,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,8,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,9,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,10,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,11,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,.25,12,.25
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,72,0
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,.25,73,.25
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,.25,4,.25
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,1.25,5,1.25
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,.25,6,.25
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,0,7,0
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,.25,8,.25
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,.5,9,.5
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,.5,10,.5
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,.25,11,.25
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,1,12,1
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,0,72,0
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,.25,73,.25
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,0,4,0
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,1.5,5,1.5
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,.25,6,.25
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,0,7,0
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,.25,8,.25
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,.5,9,.5
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,.5,10,.5
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,.25,11,.25
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,.75,12,.75
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,0,72,0
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,0,73,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,4,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,.5,5,.5
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,6,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,7,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,8,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,9,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,10,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,11,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,12,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,72,0
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,73,0
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,.25,4,.25
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,.5,5,.5
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,.25,6,.25
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0,7,0
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0,8,0
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0,9,0
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0,10,0
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0,11,0
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,.5,12,.5
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0,72,0
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0,73,0
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,.25,4,.25
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,.25,5,.25
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,.5,6,.5
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0,7,0
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0,8,0
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0,9,0
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,1,10,1
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0,11,0
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,.5,12,.5
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0,72,0
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0,73,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,4,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,5,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,.25,6,.25
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,7,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,8,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,9,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,10,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,.25,11,.25
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,12,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,72,0
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,73,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,4,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,5,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,6,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,7,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,8,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,9,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,10,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,.25,11,.25
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,12,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,72,0
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,73,0
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,4,0
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,.25,5,.25
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,6,0
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,7,0
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,8,0
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,9,0
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,.25,10,.25
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,.25,11,.25
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,.5,12,.5
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,72,0
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,73,0
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,1,4,1
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,.25,5,.25
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,0,6,0
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,0,7,0
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,.25,8,.25
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,0,9,0
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,.25,10,.25
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,.25,11,.25
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,.25,12,.25
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,0,72,0
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,0,73,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,4,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,5,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,6,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,.25,7,.25
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,.25,8,.25
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,9,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,10,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,11,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,12,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,72,0
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,73,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,.25,4,.25
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,5,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,6,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,.25,7,.25
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,8,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,9,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,10,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,11,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,12,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,72,0
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,73,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,.25,4,.25
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,5,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,6,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,7,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,.5,8,.5
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,9,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,10,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,11,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,12,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,72,0
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,73,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,4,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,.25,5,.25
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,6,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,7,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,.5,8,.5
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,9,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,.25,10,.25
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,11,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,12,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,72,0
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,73,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,4,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,.25,5,.25
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,6,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,7,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,8,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,9,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,.25,10,.25
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,11,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,12,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,72,0
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,73,0
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,4,0
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,.25,5,.25
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,6,0
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,.25,7,.25
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,1,8,1
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,1,9,1
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,10,0
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,11,0
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,12,0
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,72,0
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,73,0
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,1,4,1
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,.25,5,.25
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,0,6,0
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,.25,7,.25
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,0,8,0
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,1,9,1
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,0,10,0
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,.25,11,.25
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,0,12,0
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,0,72,0
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,1,73,1
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,4,0
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,5,0
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,6,0
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,7,0
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,8,0
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,9,0
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,10,0
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,.25,11,.25
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,12,0
