"","observ","barrio","calle","altura","institu1","institu3","distanci","edpub","estserv","banco","totrob","mes","totrob2","category","month","month.label"
"7386",739,"Once","Ecuador","a700",0,1,1,0,0,0,0,9,0,2,10,"September"
"7387",739,"Once","Ecuador","a700",0,1,1,0,0,0,0,10,0,2,11,"October"
"7388",739,"Once","Ecuador","a700",0,1,1,0,0,0,0,11,0,2,12,"November"
"7389",739,"Once","Ecuador","a700",0,1,1,0,0,0,0,12,0,2,13,"December"
"7390",739,"Once","Ecuador","a700",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7391",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,4,0,2,4,"April"
"7392",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,5,0,2,5,"May"
"7393",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,6,0,2,6,"June"
"7394",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"7395",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,8,0,2,9,"August"
"7396",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,9,0,2,10,"September"
"7397",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,10,0,2,11,"October"
"7398",740,"Once","Ecuador","a800",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"7399",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,12,0,2,13,"December"
"7400",740,"Once","Ecuador","a800",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7401",741,"Once","Ecuador","a900",1,1,0,0,1,0,0.25,4,0.25,1,4,"April"
"7402",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,5,0,1,5,"May"
"7403",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,6,0,1,6,"June"
"7404",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,7,0,1,7,"July (1-17)"
"7405",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,8,0,1,9,"August"
"7406",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,9,0,1,10,"September"
"7407",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,10,0,1,11,"October"
"7408",741,"Once","Ecuador","a900",1,1,0,0,1,0,0.25,11,0.25,1,12,"November"
"7409",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,12,0,1,13,"December"
"7410",741,"Once","Ecuador","a900",1,1,0,0,1,0,0,73,0,1,8,"July (18-31)"
"7411",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0,4,0,2,4,"April"
"7412",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0,5,0,2,5,"May"
"7413",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0,6,0,2,6,"June"
"7414",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"7415",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0,8,0,2,9,"August"
"7416",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0,9,0,2,10,"September"
"7417",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,1,10,1,2,11,"October"
"7418",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0,11,0,2,12,"November"
"7419",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,0.25,12,0.25,2,13,"December"
"7420",742,"Once","Boulogne Sur Mer","a200",0,1,1,0,0,0,1,73,1,2,8,"July (18-31)"
"7421",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,0,4,0,2,4,"April"
"7422",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,1,5,1,2,5,"May"
"7423",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,0,6,0,2,6,"June"
"7424",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"7425",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,0,8,0,2,9,"August"
"7426",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,1,9,1,2,10,"September"
"7427",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,0,10,0,2,11,"October"
"7428",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,1,11,1,2,12,"November"
"7429",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,1.5,12,1.5,2,13,"December"
"7430",743,"Once","Boulogne Sur Mer","a300",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7431",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,4,0,2,4,"April"
"7432",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,5,0,2,5,"May"
"7433",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,6,0,2,6,"June"
"7434",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"7435",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,8,0,2,9,"August"
"7436",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,9,0,2,10,"September"
"7437",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,10,0,2,11,"October"
"7438",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,11,0,2,12,"November"
"7439",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0.25,12,0.25,2,13,"December"
"7440",744,"Once","Boulogne Sur Mer","a400",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7441",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,4,0,2,4,"April"
"7442",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,5,0,2,5,"May"
"7443",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,6,0,2,6,"June"
"7444",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,1,7,1,2,7,"July (1-17)"
"7445",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,8,0,2,9,"August"
"7446",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,9,0,2,10,"September"
"7447",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,1,10,1,2,11,"October"
"7448",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,11,0,2,12,"November"
"7449",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,12,0,2,13,"December"
"7450",745,"Once","Boulogne Sur Mer","a500",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7451",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,1,4,1,1,4,"April"
"7452",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,5,0,1,5,"May"
"7453",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,6,0,1,6,"June"
"7454",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,7,0,1,7,"July (1-17)"
"7455",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,8,0,1,9,"August"
"7456",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,9,0,1,10,"September"
"7457",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,10,0,1,11,"October"
"7458",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,11,0,1,12,"November"
"7459",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0.25,12,0.25,1,13,"December"
"7460",746,"Once","Boulogne Sur Mer","a600",1,1,0,0,0,0,0,73,0,1,8,"July (18-31)"
"7461",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0,4,0,2,4,"April"
"7462",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0,5,0,2,5,"May"
"7463",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0,6,0,2,6,"June"
"7464",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"7465",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0,8,0,2,9,"August"
"7466",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0,9,0,2,10,"September"
"7467",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0.25,10,0.25,2,11,"October"
"7468",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"7469",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0.25,12,0.25,2,13,"December"
"7470",747,"Once","Boulogne Sur Mer","a700",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7471",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,4,0,2,4,"April"
"7472",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,5,0,2,5,"May"
"7473",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,6,0,2,6,"June"
"7474",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"7475",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,8,0,2,9,"August"
"7476",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,9,0,2,10,"September"
"7477",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0.25,10,0.25,2,11,"October"
"7478",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0.25,11,0.25,2,12,"November"
"7479",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,12,0,2,13,"December"
"7480",748,"Once","Boulogne Sur Mer","a800",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7481",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,4,0,1,4,"April"
"7482",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,5,0,1,5,"May"
"7483",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,6,0,1,6,"June"
"7484",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,7,0,1,7,"July (1-17)"
"7485",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,8,0,1,9,"August"
"7486",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,9,0,1,10,"September"
"7487",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,10,0,1,11,"October"
"7488",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,11,0,1,12,"November"
"7489",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,12,0,1,13,"December"
"7490",749,"Once","Boulogne Sur Mer","a900",1,1,0,0,0,0,0,73,0,1,8,"July (18-31)"
"7491",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,4,0,4,4,"April"
"7492",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,5,0,4,5,"May"
"7493",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,6,0,4,6,"June"
"7494",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"7495",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,8,0,4,9,"August"
"7496",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,9,0,4,10,"September"
"7497",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,10,0,4,11,"October"
"7498",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,11,0,4,12,"November"
"7499",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,12,0,4,13,"December"
"7500",750,"Once","Pueyrredon","a0-100",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"7501",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,4,0,3,4,"April"
"7502",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,5,0,3,5,"May"
"7503",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,6,0,3,6,"June"
"7504",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"7505",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,8,0,3,9,"August"
"7506",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,9,0,3,10,"September"
"7507",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,10,0,3,11,"October"
"7508",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,11,0,3,12,"November"
"7509",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,12,0,3,13,"December"
"7510",751,"Once","Pueyrredon","a100",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"7511",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,4,0,3,4,"April"
"7512",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,5,0,3,5,"May"
"7513",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,6,0,3,6,"June"
"7514",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,7,0,3,7,"July (1-17)"
"7515",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,8,0,3,9,"August"
"7516",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,9,0,3,10,"September"
"7517",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,10,0,3,11,"October"
"7518",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0.25,11,0.25,3,12,"November"
"7519",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,12,0,3,13,"December"
"7520",752,"Once","Pueyrredon","a200",0,0,2,0,0,1,0,73,0,3,8,"July (18-31)"
"7521",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,4,0,3,4,"April"
"7522",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,5,0,3,5,"May"
"7523",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,6,0,3,6,"June"
"7524",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,7,0,3,7,"July (1-17)"
"7525",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0.25,8,0.25,3,9,"August"
"7526",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,9,0,3,10,"September"
"7527",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,10,0,3,11,"October"
"7528",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0.25,11,0.25,3,12,"November"
"7529",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,12,0,3,13,"December"
"7530",753,"Once","Pueyrredon","a300",0,0,2,0,0,1,0,73,0,3,8,"July (18-31)"
"7531",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,4,0,3,4,"April"
"7532",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,5,0,3,5,"May"
"7533",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,6,0,3,6,"June"
"7534",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"7535",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0.5,8,0.5,3,9,"August"
"7536",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,9,0,3,10,"September"
"7537",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,10,0,3,11,"October"
"7538",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,11,0,3,12,"November"
"7539",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,12,0,3,13,"December"
"7540",754,"Once","Pueyrredon","a400",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"7541",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,4,0,2,4,"April"
"7542",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,5,0,2,5,"May"
"7543",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,6,0,2,6,"June"
"7544",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,7,0,2,7,"July (1-17)"
"7545",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0.25,8,0.25,2,9,"August"
"7546",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,9,0,2,10,"September"
"7547",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,10,0,2,11,"October"
"7548",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,11,0,2,12,"November"
"7549",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,12,0,2,13,"December"
"7550",755,"Once","Pueyrredon","a500",0,1,1,1,0,1,0,73,0,2,8,"July (18-31)"
"7551",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,4,0,1,4,"April"
"7552",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,5,0,1,5,"May"
"7553",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,6,0,1,6,"June"
"7554",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,7,0,1,7,"July (1-17)"
"7555",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,8,0,1,9,"August"
"7556",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,9,0,1,10,"September"
"7557",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,10,0,1,11,"October"
"7558",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,11,0,1,12,"November"
"7559",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,12,0,1,13,"December"
"7560",756,"Once","Pueyrredon","a600",1,1,0,0,0,1,0,73,0,1,8,"July (18-31)"
"7561",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,4,0,2,4,"April"
"7562",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,5,0,2,5,"May"
"7563",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,6,0,2,6,"June"
"7564",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,7,0,2,7,"July (1-17)"
"7565",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,8,0,2,9,"August"
"7566",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,9,0,2,10,"September"
"7567",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,10,0,2,11,"October"
"7568",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,11,0,2,12,"November"
"7569",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,12,0,2,13,"December"
"7570",757,"Once","Pueyrredon","a700",0,1,1,0,0,0,0,73,0,2,8,"July (18-31)"
"7571",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,4,0,3,4,"April"
"7572",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,5,0,3,5,"May"
"7573",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,6,0,3,6,"June"
"7574",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,7,0,3,7,"July (1-17)"
"7575",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,8,0,3,9,"August"
"7576",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,9,0,3,10,"September"
"7577",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,10,0,3,11,"October"
"7578",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0.25,11,0.25,3,12,"November"
"7579",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,12,0,3,13,"December"
"7580",758,"Once","Pueyrredon","a800",0,0,2,1,0,0,0,73,0,3,8,"July (18-31)"
"7581",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,4,0,3,4,"April"
"7582",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,5,0,3,5,"May"
"7583",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,6,0,3,6,"June"
"7584",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"7585",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,8,0,3,9,"August"
"7586",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,9,0,3,10,"September"
"7587",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,10,0,3,11,"October"
"7588",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0.25,11,0.25,3,12,"November"
"7589",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,12,0,3,13,"December"
"7590",759,"Once","Pueyrredon","a900",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"7591",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,4,0,4,4,"April"
"7592",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,5,0,4,5,"May"
"7593",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,6,0,4,6,"June"
"7594",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,7,0,4,7,"July (1-17)"
"7595",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,8,0,4,9,"August"
"7596",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,9,0,4,10,"September"
"7597",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,10,0,4,11,"October"
"7598",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,11,0,4,12,"November"
"7599",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,12,0,4,13,"December"
"7600",760,"Once","Castelli","a0-100",0,0,4,0,0,0,0,73,0,4,8,"July (18-31)"
"7601",761,"Once","Castelli","a100",0,0,3,0,0,0,0,4,0,4,4,"April"
"7602",761,"Once","Castelli","a100",0,0,3,0,0,0,0,5,0,4,5,"May"
"7603",761,"Once","Castelli","a100",0,0,3,0,0,0,0.25,6,0.25,4,6,"June"
"7604",761,"Once","Castelli","a100",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"7605",761,"Once","Castelli","a100",0,0,3,0,0,0,0,8,0,4,9,"August"
"7606",761,"Once","Castelli","a100",0,0,3,0,0,0,0.25,9,0.25,4,10,"September"
"7607",761,"Once","Castelli","a100",0,0,3,0,0,0,0,10,0,4,11,"October"
"7608",761,"Once","Castelli","a100",0,0,3,0,0,0,0,11,0,4,12,"November"
"7609",761,"Once","Castelli","a100",0,0,3,0,0,0,1,12,1,4,13,"December"
"7610",761,"Once","Castelli","a100",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"7611",762,"Once","Castelli","a200",0,0,3,0,0,0,0,4,0,4,4,"April"
"7612",762,"Once","Castelli","a200",0,0,3,0,0,0,0,5,0,4,5,"May"
"7613",762,"Once","Castelli","a200",0,0,3,0,0,0,0.25,6,0.25,4,6,"June"
"7614",762,"Once","Castelli","a200",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"7615",762,"Once","Castelli","a200",0,0,3,0,0,0,0,8,0,4,9,"August"
"7616",762,"Once","Castelli","a200",0,0,3,0,0,0,0.25,9,0.25,4,10,"September"
"7617",762,"Once","Castelli","a200",0,0,3,0,0,0,0,10,0,4,11,"October"
"7618",762,"Once","Castelli","a200",0,0,3,0,0,0,0,11,0,4,12,"November"
"7619",762,"Once","Castelli","a200",0,0,3,0,0,0,0,12,0,4,13,"December"
"7620",762,"Once","Castelli","a200",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"7621",763,"Once","Castelli","a300",0,0,3,0,0,0,0,4,0,4,4,"April"
"7622",763,"Once","Castelli","a300",0,0,3,0,0,0,0,5,0,4,5,"May"
"7623",763,"Once","Castelli","a300",0,0,3,0,0,0,0,6,0,4,6,"June"
"7624",763,"Once","Castelli","a300",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"7625",763,"Once","Castelli","a300",0,0,3,0,0,0,0,8,0,4,9,"August"
"7626",763,"Once","Castelli","a300",0,0,3,0,0,0,0,9,0,4,10,"September"
"7627",763,"Once","Castelli","a300",0,0,3,0,0,0,0,10,0,4,11,"October"
"7628",763,"Once","Castelli","a300",0,0,3,0,0,0,0,11,0,4,12,"November"
"7629",763,"Once","Castelli","a300",0,0,3,0,0,0,0,12,0,4,13,"December"
"7630",763,"Once","Castelli","a300",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"7631",764,"Once","Castelli","a400",0,0,2,0,0,0,0,4,0,3,4,"April"
"7632",764,"Once","Castelli","a400",0,0,2,0,0,0,0,5,0,3,5,"May"
"7633",764,"Once","Castelli","a400",0,0,2,0,0,0,0,6,0,3,6,"June"
"7634",764,"Once","Castelli","a400",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"7635",764,"Once","Castelli","a400",0,0,2,0,0,0,0,8,0,3,9,"August"
"7636",764,"Once","Castelli","a400",0,0,2,0,0,0,0,9,0,3,10,"September"
"7637",764,"Once","Castelli","a400",0,0,2,0,0,0,0,10,0,3,11,"October"
"7638",764,"Once","Castelli","a400",0,0,2,0,0,0,0,11,0,3,12,"November"
"7639",764,"Once","Castelli","a400",0,0,2,0,0,0,0,12,0,3,13,"December"
"7640",764,"Once","Castelli","a400",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"7641",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,4,0,4,4,"April"
"7642",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,5,0,4,5,"May"
"7643",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,6,0,4,6,"June"
"7644",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,7,0,4,7,"July (1-17)"
"7645",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,8,0,4,9,"August"
"7646",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,9,0,4,10,"September"
"7647",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,10,0,4,11,"October"
"7648",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,11,0,4,12,"November"
"7649",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,12,0,4,13,"December"
"7650",765,"Once","Paso","a0-100",0,0,3,0,0,0,0,73,0,4,8,"July (18-31)"
"7651",766,"Once","Paso","a100",0,0,2,0,0,0,0,4,0,3,4,"April"
"7652",766,"Once","Paso","a100",0,0,2,0,0,0,0,5,0,3,5,"May"
"7653",766,"Once","Paso","a100",0,0,2,0,0,0,0,6,0,3,6,"June"
"7654",766,"Once","Paso","a100",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"7655",766,"Once","Paso","a100",0,0,2,0,0,0,0,8,0,3,9,"August"
"7656",766,"Once","Paso","a100",0,0,2,0,0,0,0,9,0,3,10,"September"
"7657",766,"Once","Paso","a100",0,0,2,0,0,0,0,10,0,3,11,"October"
"7658",766,"Once","Paso","a100",0,0,2,0,0,0,0,11,0,3,12,"November"
"7659",766,"Once","Paso","a100",0,0,2,0,0,0,0,12,0,3,13,"December"
"7660",766,"Once","Paso","a100",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"7661",767,"Once","Paso","a200",0,0,2,0,0,0,0,4,0,3,4,"April"
"7662",767,"Once","Paso","a200",0,0,2,0,0,0,0,5,0,3,5,"May"
"7663",767,"Once","Paso","a200",0,0,2,0,0,0,0,6,0,3,6,"June"
"7664",767,"Once","Paso","a200",0,0,2,0,0,0,0,7,0,3,7,"July (1-17)"
"7665",767,"Once","Paso","a200",0,0,2,0,0,0,0,8,0,3,9,"August"
"7666",767,"Once","Paso","a200",0,0,2,0,0,0,0.25,9,0.25,3,10,"September"
"7667",767,"Once","Paso","a200",0,0,2,0,0,0,0,10,0,3,11,"October"
"7668",767,"Once","Paso","a200",0,0,2,0,0,0,0,11,0,3,12,"November"
"7669",767,"Once","Paso","a200",0,0,2,0,0,0,0,12,0,3,13,"December"
"7670",767,"Once","Paso","a200",0,0,2,0,0,0,0,73,0,3,8,"July (18-31)"
"7671",768,"Once","Paso","a300",0,1,1,0,0,0,0,4,0,2,4,"April"
"7672",768,"Once","Paso","a300",0,1,1,0,0,0,0,5,0,2,5,"May"
